game_date,tipoff_time_utc,away_team,home_team,away_score,home_score,home_win,point_diff,source_url
2026-02-20,2026-02-21 01:00:00+00:00,Brooklyn Nets,Oklahoma City Thunder,86,105,1,19,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-20,2026-02-21 03:00:00+00:00,Los Angeles Clippers,Los Angeles Lakers,122,125,1,3,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-20,2026-02-21 03:00:00+00:00,Denver Nuggets,Portland Trail Blazers,157,103,0,-54,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-21,2026-02-22 01:00:00+00:00,Sacramento Kings,San Antonio Spurs,122,139,1,17,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-21,2026-02-22 01:00:00+00:00,Memphis Grizzlies,Miami Heat,120,136,1,16,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-21,2026-02-22 01:30:00+00:00,Houston Rockets,New York Knicks,106,108,1,2,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-21,2026-02-22 00:00:00+00:00,Philadelphia 76ers,New Orleans Pelicans,111,126,1,15,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-21,2026-02-21 22:00:00+00:00,Orlando Magic,Phoenix Suns,110,113,1,3,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-21,2026-02-22 01:00:00+00:00,Detroit Pistons,Chicago Bulls,126,110,0,-16,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-22,2026-02-23 02:00:00+00:00,Orlando Magic,Los Angeles Clippers,111,109,0,-2,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-22,2026-02-23 01:00:00+00:00,Portland Trail Blazers,Phoenix Suns,92,77,0,-15,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-22,2026-02-23 01:00:00+00:00,New York Knicks,Chicago Bulls,105,99,0,-6,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-22,2026-02-22 23:30:00+00:00,Boston Celtics,Los Angeles Lakers,111,89,0,-22,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-22,2026-02-22 23:00:00+00:00,Charlotte Hornets,Washington Wizards,129,112,0,-17,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-22,2026-02-23 00:00:00+00:00,Philadelphia 76ers,Minnesota Timberwolves,135,108,0,-27,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-22,2026-02-22 20:30:00+00:00,Toronto Raptors,Milwaukee Bucks,122,94,0,-28,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-22,2026-02-22 20:30:00+00:00,Denver Nuggets,Golden State Warriors,117,128,1,11,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-22,2026-02-22 20:30:00+00:00,Brooklyn Nets,Atlanta Hawks,104,115,1,11,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-22,2026-02-22 18:00:00+00:00,Cleveland Cavaliers,Oklahoma City Thunder,113,121,1,8,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-22,2026-02-22 22:00:00+00:00,Dallas Mavericks,Indiana Pacers,134,130,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-23,2026-02-24 00:00:00+00:00,San Antonio Spurs,Detroit Pistons,114,103,0,-11,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-23,2026-02-24 01:00:00+00:00,Sacramento Kings,Memphis Grizzlies,123,114,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-23,2026-02-24 02:30:00+00:00,Utah Jazz,Houston Rockets,105,125,1,20,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-24,2026-02-25 01:00:00+00:00,Golden State Warriors,New Orleans Pelicans,109,113,1,4,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-24,2026-02-25 03:30:00+00:00,Orlando Magic,Los Angeles Lakers,110,109,0,-1,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-24,2026-02-25 03:00:00+00:00,Minnesota Timberwolves,Portland Trail Blazers,124,121,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-24,2026-02-25 02:00:00+00:00,Boston Celtics,Phoenix Suns,97,81,0,-16,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-24,2026-02-25 01:00:00+00:00,Miami Heat,Milwaukee Bucks,117,128,1,11,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-24,2026-02-25 00:30:00+00:00,Oklahoma City Thunder,Toronto Raptors,116,107,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-24,2026-02-25 00:30:00+00:00,New York Knicks,Cleveland Cavaliers,94,109,1,15,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-24,2026-02-25 00:30:00+00:00,Dallas Mavericks,Brooklyn Nets,123,114,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-24,2026-02-25 00:30:00+00:00,Washington Wizards,Atlanta Hawks,98,119,1,21,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-24,2026-02-25 00:00:00+00:00,Philadelphia 76ers,Indiana Pacers,135,114,0,-21,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-24,2026-02-25 01:00:00+00:00,Charlotte Hornets,Chicago Bulls,131,99,0,-32,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-25,2026-02-26 00:30:00+00:00,Oklahoma City Thunder,Detroit Pistons,116,124,1,8,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-25,2026-02-26 00:30:00+00:00,Golden State Warriors,Memphis Grizzlies,133,112,0,-21,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-25,2026-02-26 00:30:00+00:00,San Antonio Spurs,Toronto Raptors,110,107,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-25,2026-02-26 01:00:00+00:00,Sacramento Kings,Houston Rockets,97,128,1,31,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-25,2026-02-26 01:00:00+00:00,Cleveland Cavaliers,Milwaukee Bucks,116,118,1,2,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-25,2026-02-26 03:00:00+00:00,Boston Celtics,Denver Nuggets,84,103,1,19,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-26,2026-02-27 01:30:00+00:00,Sacramento Kings,Dallas Mavericks,130,121,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-26,2026-02-27 03:00:00+00:00,Minnesota Timberwolves,Los Angeles Clippers,94,88,0,-6,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-26,2026-02-27 02:00:00+00:00,New Orleans Pelicans,Utah Jazz,129,118,0,-11,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-26,2026-02-27 02:00:00+00:00,Los Angeles Lakers,Phoenix Suns,110,113,1,3,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-26,2026-02-27 01:00:00+00:00,Portland Trail Blazers,Chicago Bulls,121,112,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-26,2026-02-27 00:30:00+00:00,Houston Rockets,Orlando Magic,113,108,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-26,2026-02-27 00:30:00+00:00,San Antonio Spurs,Brooklyn Nets,126,110,0,-16,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-26,2026-02-27 00:30:00+00:00,Washington Wizards,Atlanta Hawks,96,126,1,30,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-26,2026-02-27 00:00:00+00:00,Miami Heat,Philadelphia 76ers,117,124,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-26,2026-02-27 00:00:00+00:00,Charlotte Hornets,Indiana Pacers,133,109,0,-24,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-27,2026-02-28 00:00:00+00:00,Cleveland Cavaliers,Detroit Pistons,119,122,1,3,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-27,2026-02-28 00:30:00+00:00,Brooklyn Nets,Boston Celtics,111,148,1,37,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-27,2026-02-28 01:00:00+00:00,New York Knicks,Milwaukee Bucks,127,98,0,-29,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-27,2026-02-28 01:30:00+00:00,Memphis Grizzlies,Dallas Mavericks,124,105,0,-19,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-27,2026-02-28 02:30:00+00:00,Denver Nuggets,Oklahoma City Thunder,121,127,1,6,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-28,2026-02-28 18:00:00+00:00,Portland Trail Blazers,Charlotte Hornets,93,109,1,16,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-28,2026-02-28 20:30:00+00:00,Houston Rockets,Miami Heat,105,115,1,10,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-28,2026-03-01 00:00:00+00:00,Toronto Raptors,Washington Wizards,134,125,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-28,2026-03-01 01:30:00+00:00,Los Angeles Lakers,Golden State Warriors,129,101,0,-28,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-02-28,2026-03-01 02:30:00+00:00,New Orleans Pelicans,Utah Jazz,115,105,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-february.html
2026-03-01,2026-03-02 01:00:00+00:00,Philadelphia 76ers,Boston Celtics,98,114,1,16,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-01,2026-03-01 23:00:00+00:00,Detroit Pistons,Orlando Magic,106,92,0,-14,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-01,2026-03-02 02:30:00+00:00,Sacramento Kings,Los Angeles Lakers,104,128,1,24,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-01,2026-03-02 01:00:00+00:00,Oklahoma City Thunder,Dallas Mavericks,100,87,0,-13,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-01,2026-03-01 23:00:00+00:00,Portland Trail Blazers,Atlanta Hawks,101,135,1,34,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-01,2026-03-02 02:00:00+00:00,New Orleans Pelicans,Los Angeles Clippers,117,137,1,20,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-01,2026-03-01 20:30:00+00:00,Minnesota Timberwolves,Denver Nuggets,117,108,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-01,2026-03-01 20:30:00+00:00,Milwaukee Bucks,Chicago Bulls,97,120,1,23,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-01,2026-03-01 20:30:00+00:00,Cleveland Cavaliers,Brooklyn Nets,106,102,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-01,2026-03-01 18:00:00+00:00,San Antonio Spurs,New York Knicks,89,114,1,25,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-01,2026-03-01 22:00:00+00:00,Memphis Grizzlies,Indiana Pacers,125,106,0,-19,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-02,2026-03-03 00:00:00+00:00,Houston Rockets,Washington Wizards,123,118,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-02,2026-03-03 00:30:00+00:00,Boston Celtics,Milwaukee Bucks,108,81,0,-27,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-02,2026-03-03 02:00:00+00:00,Denver Nuggets,Utah Jazz,128,125,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-02,2026-03-03 03:00:00+00:00,Los Angeles Clippers,Golden State Warriors,114,101,0,-13,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-03,2026-03-04 04:00:00+00:00,Phoenix Suns,Sacramento Kings,114,103,0,-11,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-03,2026-03-04 03:30:00+00:00,New Orleans Pelicans,Los Angeles Lakers,101,110,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-03,2026-03-04 01:00:00+00:00,San Antonio Spurs,Philadelphia 76ers,131,91,0,-40,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-03,2026-03-04 01:00:00+00:00,Memphis Grizzlies,Minnesota Timberwolves,110,117,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-03,2026-03-04 01:00:00+00:00,Oklahoma City Thunder,Chicago Bulls,116,108,0,-8,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-03,2026-03-04 00:00:00+00:00,Detroit Pistons,Cleveland Cavaliers,109,113,1,4,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-03,2026-03-04 00:30:00+00:00,Brooklyn Nets,Miami Heat,98,124,1,26,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-03,2026-03-04 00:00:00+00:00,Washington Wizards,Orlando Magic,109,126,1,17,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-03,2026-03-04 00:00:00+00:00,Dallas Mavericks,Charlotte Hornets,90,117,1,27,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-03,2026-03-04 00:30:00+00:00,New York Knicks,Toronto Raptors,111,95,0,-16,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-04,2026-03-05 02:30:00+00:00,Atlanta Hawks,Milwaukee Bucks,131,113,0,-18,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-04,2026-03-05 03:30:00+00:00,Indiana Pacers,Los Angeles Clippers,107,130,1,23,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-04,2026-03-05 01:00:00+00:00,Portland Trail Blazers,Memphis Grizzlies,122,114,0,-8,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-04,2026-03-05 00:30:00+00:00,Utah Jazz,Philadelphia 76ers,102,106,1,4,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-04,2026-03-05 00:30:00+00:00,Charlotte Hornets,Boston Celtics,118,89,0,-29,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-04,2026-03-05 00:00:00+00:00,Oklahoma City Thunder,New York Knicks,103,100,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-05,2026-03-06 03:00:00+00:00,Los Angeles Lakers,Denver Nuggets,113,120,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-05,2026-03-06 02:00:00+00:00,Chicago Bulls,Phoenix Suns,105,103,0,-2,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-05,2026-03-06 01:00:00+00:00,Detroit Pistons,San Antonio Spurs,106,121,1,15,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-05,2026-03-06 01:00:00+00:00,Toronto Raptors,Minnesota Timberwolves,107,115,1,8,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-05,2026-03-06 03:00:00+00:00,New Orleans Pelicans,Sacramento Kings,133,123,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-05,2026-03-06 00:30:00+00:00,Golden State Warriors,Houston Rockets,115,113,0,-2,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-05,2026-03-06 00:00:00+00:00,Utah Jazz,Washington Wizards,122,112,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-05,2026-03-06 00:00:00+00:00,Dallas Mavericks,Orlando Magic,114,115,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-05,2026-03-06 00:30:00+00:00,Brooklyn Nets,Miami Heat,110,126,1,16,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-06,2026-03-07 00:00:00+00:00,Dallas Mavericks,Boston Celtics,100,120,1,20,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-06,2026-03-07 00:00:00+00:00,Miami Heat,Charlotte Hornets,128,120,0,-8,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-06,2026-03-07 01:00:00+00:00,Portland Trail Blazers,Houston Rockets,99,106,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-06,2026-03-07 02:00:00+00:00,New York Knicks,Denver Nuggets,142,103,0,-39,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-06,2026-03-07 02:00:00+00:00,New Orleans Pelicans,Phoenix Suns,116,118,1,2,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-06,2026-03-07 02:30:00+00:00,Los Angeles Clippers,San Antonio Spurs,112,116,1,4,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-06,2026-03-07 03:30:00+00:00,Indiana Pacers,Los Angeles Lakers,117,128,1,11,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-07,2026-03-08 01:00:00+00:00,Utah Jazz,Milwaukee Bucks,99,113,1,14,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-07,2026-03-08 01:30:00+00:00,Golden State Warriors,Oklahoma City Thunder,97,104,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-07,2026-03-08 01:00:00+00:00,Los Angeles Clippers,Memphis Grizzlies,123,120,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-07,2026-03-07 20:00:00+00:00,Orlando Magic,Minnesota Timberwolves,119,92,0,-27,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-07,2026-03-07 23:00:00+00:00,Philadelphia 76ers,Atlanta Hawks,116,125,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-07,2026-03-07 23:00:00+00:00,Brooklyn Nets,Detroit Pistons,107,105,0,-2,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-08,2026-03-09 02:00:00+00:00,Charlotte Hornets,Phoenix Suns,99,111,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-08,2026-03-09 01:00:00+00:00,Indiana Pacers,Portland Trail Blazers,111,131,1,20,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-08,2026-03-09 00:00:00+00:00,Houston Rockets,San Antonio Spurs,120,145,1,25,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
2026-03-08,2026-03-09 00:00:00+00:00,Orlando Magic,Milwaukee Bucks,130,91,0,-39,https://www.basketball-reference.com/leagues/NBA_2026_games-march.html
